0,1,2,3,4,5,6
0.18578556180000305,0.21648545563220978,0.23503899574279785,0.3118807077407837,0.050771307200193405,3.798257966991514e-05,4
0.02707880735397339,0.7734339833259583,0.00012390618212521076,2.5416808057343587e-05,0.19933518767356873,2.5715198717080057e-06,1
0.3474883735179901,0.15317268669605255,0.18859156966209412,0.19330266118049622,0.117314912378788,0.00012975245772395283,4
0.005967738572508097,0.9908490180969238,0.00012043970491504297,0.00018297189672011882,0.0028788885101675987,9.629709438740974e-07,1
0.0009813284268602729,0.0033632719423621893,0.0008201624732464552,0.9948182702064514,1.6712319848011248e-05,2.0756094443186157e-07,4
0.027934083715081215,0.0005878350348211825,1.3755688087258022e-05,1.3069822671241127e-05,0.9714368581771851,1.4316562555904966e-05,3
0.17458920180797577,0.12273851782083511,0.0012901581358164549,1.0746816769824363e-05,0.7013221383094788,4.928303314954974e-05,0
0.17392925918102264,0.0016215869691222906,0.00024339967058040202,0.7928904891014099,0.031307145953178406,8.038829037104733e-06,4
0.960049569606781,0.0070147146470844746,0.03227167949080467,0.00010322424350306392,0.000557576771825552,3.2439575079479255e-06,0
0.03522510081529617,0.9397181272506714,0.008142056874930859,0.0033365278504788876,0.013571072369813919,7.117755103536183e-06,1
0.2555919885635376,0.25866076350212097,0.1649397611618042,0.1876259446144104,0.13310684263706207,7.467677642125636e-05,4
0.15302523970603943,0.18989409506320953,0.1783703863620758,0.4224127233028412,0.05627473071217537,2.2853593691252172e-05,1
0.14318889379501343,0.19867734611034393,0.1693410575389862,0.43930307030677795,0.049470625817775726,1.906301622511819e-05,4
0.27684345841407776,0.27407580614089966,0.10818306356668472,0.21184031665325165,0.12903982400894165,1.7487509467173368e-05,0
0.2767883539199829,0.18723616003990173,0.08442454040050507,0.2942456305027008,0.15728859603405,1.675432395131793e-05,4
0.22013887763023376,0.17777280509471893,0.12886831164360046,0.3840818405151367,0.0891118124127388,2.6351824999437667e-05,0
0.18113777041435242,0.1673661768436432,0.13222680985927582,0.4655223786830902,0.05372855067253113,1.8336651919526048e-05,1
0.18850022554397583,0.17258070409297943,0.14219242334365845,0.44554221630096436,0.051166851073503494,1.7601387298782356e-05,4
0.19379888474941254,0.17453359067440033,0.14754511415958405,0.4341059923171997,0.04999905079603195,1.7305854271398857e-05,1
0.11141825467348099,0.2023775279521942,0.1657339483499527,0.4750865399837494,0.0453714057803154,1.2301617061893921e-05,1
0.10716218501329422,0.18956370651721954,0.14837415516376495,0.5090281367301941,0.04585990309715271,1.195526056108065e-05,2
0.0020946296863257885,0.9505335688591003,0.01508913841098547,0.0007239813567139208,0.03155401721596718,4.782593805430224e-06,1
0.023413293063640594,0.011132381856441498,0.9634659290313721,0.0011264480417594314,0.000850171665661037,1.1676790563797113e-05,2
0.43123799562454224,0.0987134724855423,0.121583491563797,0.17530140280723572,0.17311254143714905,5.11403959535528e-05,3
0.2575508654117584,0.32280734181404114,0.024104684591293335,0.12427825480699539,0.2712448835372925,1.3895637493988033e-05,0
0.29545870423316956,0.4563506841659546,0.005027326755225658,0.16081906855106354,0.08233385533094406,1.0306734111509286e-05,1
0.9116263389587402,0.06517408043146133,0.019259553402662277,0.001686585834249854,0.0022479204926639795,5.477671038534027e-06,0
0.19708751142024994,0.7459989786148071,0.024840619415044785,0.010100153274834156,0.021961165592074394,1.158397390099708e-05,1
0.07420287281274796,0.7314080595970154,0.036278437823057175,0.06718264520168304,0.09089390933513641,3.407170879654586e-05,1
0.19475218653678894,0.2997435927391052,0.17533038556575775,0.09391791373491287,0.2361944615840912,6.14823293290101e-05,0
0.15555338561534882,0.2686963379383087,0.2128327190876007,0.2511729598045349,0.11171768605709076,2.6947436708724126e-05,1
0.3193395435810089,0.2217288762331009,0.1775171309709549,0.22230060398578644,0.0590805858373642,3.3173735573654994e-05,3
0.24221479892730713,0.2237846851348877,0.1505817323923111,0.3368071913719177,0.046580128371715546,3.151903365505859e-05,0
0.21303385496139526,0.21015053987503052,0.13716772198677063,0.4002046585083008,0.03941361978650093,2.969895831483882e-05,4
0.06867585331201553,0.06585816293954849,0.04107188060879707,9.094861525227316e-06,0.8243794441223145,5.564451839745743e-06,3
0.8910200595855713,0.01307782530784607,0.02243487350642681,6.686589131277287e-06,0.0734526738524437,7.827186891518068e-06,0
0.011786877177655697,0.015696978196501732,0.9502353072166443,0.016682619228959084,0.005589760839939117,8.5515457612928e-06,2
0.19216051697731018,0.1904534101486206,0.23440112173557281,0.25522303581237793,0.12768402695655823,7.799976447131485e-05,2
0.14273713529109955,0.23075291514396667,0.17336373031139374,0.3802112340927124,0.07289531081914902,3.971956539317034e-05,4
0.13375739753246307,0.23553141951560974,0.1702912300825119,0.40387842059135437,0.056511040776968,3.0517056075041182e-05,0
0.13411515951156616,0.23615063726902008,0.17524772882461548,0.4039164185523987,0.05054213106632233,2.7967984351562336e-05,4
0.053810011595487595,0.1318017542362213,0.0012765292776748538,2.497178456906113e-06,0.8130512833595276,5.8001729485113174e-05,0
0.36176830530166626,0.24648572504520416,0.24954329431056976,0.028965216130018234,0.11297044157981873,0.0002670357353053987,3
0.08373153954744339,0.09905440360307693,0.09624520689249039,0.6065706610679626,0.11435800045728683,4.0293100028065965e-05,0
0.9990693926811218,0.00021190635743550956,4.442082115474477e-07,6.093847332522273e-05,0.000656339805573225,9.938644325302448e-07,0
0.0063261608593165874,0.9924336671829224,1.7028090951498598e-05,6.764259887859225e-05,0.0011533134384080768,2.2571327917830786e-06,1
0.23269213736057281,0.10639208555221558,0.1251760721206665,0.34215763211250305,0.19351138174533844,7.073042797856033e-05,2
0.08328820019960403,0.18204781413078308,0.07121962308883667,0.6223701238632202,0.041053127497434616,2.1079509679111652e-05,1
0.09770259261131287,0.18747887015342712,0.08391585946083069,0.5941634178161621,0.03672133386135101,1.7889851733343676e-05,2
0.1126183569431305,0.18784719705581665,0.09569163620471954,0.5680890679359436,0.035736083984375,1.758287544362247e-05,4
0.0004972987808287144,2.3053923996485537e-06,4.310631496196038e-08,0.998664140701294,0.000836254854220897,4.606541281759746e-08,4
0.5040377974510193,0.0020014792680740356,3.478669668766088e-06,0.0002747088437899947,0.49366649985313416,1.6124062312883325e-05,3
0.07791117578744888,0.2903832197189331,0.031993407756090164,0.5956394672393799,0.004028680268675089,4.412254929775372e-05,1
0.007700656075030565,0.12611024081707,0.0001318856084253639,0.7923018932342529,0.07375048100948334,4.825707492273068e-06,4
0.13094493746757507,0.2607455253601074,0.12321764975786209,0.4094274044036865,0.07561452686786652,4.998348231310956e-05,0
0.28429532051086426,0.17290320992469788,0.10748707503080368,0.27617108821868896,0.15912090241909027,2.2433827325585298e-05,4
0.24966910481452942,0.19858963787555695,0.14014048874378204,0.3016468584537506,0.10992308706045151,3.075094718951732e-05,0
0.1870272010564804,0.17386679351329803,0.1358233094215393,0.44650503993034363,0.0567588172852993,1.8860828276956454e-05,1
0.18914352357387543,0.17511849105358124,0.1424654722213745,0.44115880131721497,0.05209619551897049,1.756807614583522e-05,4
0.19422243535518646,0.17605160176753998,0.1474243402481079,0.4318055510520935,0.05047883838415146,1.7235895938938484e-05,1
0.26384592056274414,0.21310126781463623,0.19377921521663666,0.26886531710624695,0.06037835031747818,2.993222551594954e-05,3
0.21303816139698029,0.20181235671043396,0.16853536665439606,0.36934056878089905,0.04724664241075516,2.6871708541875705e-05,1
0.20315462350845337,0.19315214455127716,0.1631755828857422,0.3974202573299408,0.0430714450776577,2.584883986855857e-05,0
0.20078448951244354,0.18897569179534912,0.1624496579170227,0.4064398407936096,0.04132482036948204,2.546847827034071e-05,3
0.20063146948814392,0.18662184476852417,0.1631559133529663,0.4091559946537018,0.040409427136182785,2.5311986973974854e-05,4
0.415501207113266,0.23480679094791412,0.12567764520645142,0.11835108697414398,0.10564658790826797,1.662742579355836e-05,0
0.2869641184806824,0.20056301355361938,0.09860683977603912,0.2575410306453705,0.15630871057510376,1.619452450540848e-05,4
0.2235080599784851,0.1812639981508255,0.13495421409606934,0.3767688274383545,0.0834805965423584,2.427825347695034e-05,0
0.18517017364501953,0.1710558384656906,0.1355285346508026,0.45449820160865784,0.05372915416955948,1.796816650312394e-05,1
0.19166184961795807,0.17460045218467712,0.14408056437969208,0.4383281171321869,0.05131150782108307,1.7403788660885766e-05,4
0.1960316002368927,0.1759113371372223,0.14863744378089905,0.4292103052139282,0.05019218847155571,1.71662395587191e-05,1
0.19543951749801636,0.2551608979701996,0.13770624995231628,0.31573978066444397,0.09593777358531952,1.575533315190114e-05,0
0.18692947924137115,0.2458558976650238,0.09884710609912872,0.3664100468158722,0.10194151103496552,1.5880501450737938e-05,3
0.173236683011055,0.16744829714298248,0.13841253519058228,0.4614894390106201,0.05939451605081558,1.8598757378640585e-05,4
0.1668773740530014,0.17154575884342194,0.15299183130264282,0.45872607827186584,0.04984258487820625,1.6405636415584013e-05,0
0.172745019197464,0.177211195230484,0.16110137104988098,0.4394929111003876,0.04943328723311424,1.6251360648311675e-05,2
0.9979815483093262,0.0015660419594496489,9.437702829018235e-05,4.567203177430201e-06,0.0003533679700922221,2.5718549068187713e-07,0
0.23951111733913422,0.1267431378364563,0.12435988336801529,0.3558082580566406,0.15350645780563354,7.105080294422805e-05,2
0.154574915766716,0.23411542177200317,0.15180902183055878,0.3815675973892212,0.0778949037194252,3.809029294643551e-05,4
0.012120714411139488,0.14914661645889282,0.0009197464678436518,0.8245840072631836,0.013225535862147808,3.358209824000369e-06,1
0.009914187714457512,0.057899054139852524,0.0025200319942086935,0.9207224249839783,0.008936410769820213,7.95413779997034e-06,4
0.1260671466588974,0.3518766462802887,0.1959238499403,0.2597021460533142,0.06638643145561218,4.3766864109784365e-05,0
0.3591119647026062,0.15812021493911743,0.10893987119197845,0.16309881210327148,0.21070726215839386,2.1899377316003665e-05,4
0.2337093949317932,0.1929037719964981,0.13418345153331757,0.34197354316711426,0.09720310568809509,2.674932693480514e-05,0
0.18374396860599518,0.17351070046424866,0.13320264220237732,0.4535275399684906,0.05599675327539444,1.8332662875764072e-05,1
0.18925876915454865,0.1756942719221115,0.14191420376300812,0.4410208463668823,0.052094485610723495,1.7482603652752005e-05,4
0.1945933997631073,0.17654287815093994,0.14740633964538574,0.43093207478523254,0.050508201122283936,1.7189568097819574e-05,1
0.09041643142700195,0.8520330786705017,2.6942178010358475e-05,0.03543730452656746,0.022082846611738205,3.4393165151413996e-06,1
0.0029507323633879423,0.0054971277713775635,4.382549741421826e-05,0.9912331700325012,0.00027468291227705777,4.3624586965052004e-07,4
0.8976816534996033,0.06866353750228882,0.00016246201994363219,0.012691494077444077,0.020794229581952095,6.616806786041707e-06,0
0.32052573561668396,0.19750678539276123,0.14996278285980225,0.21755674481391907,0.11438202857971191,6.58366916468367e-05,2
0.1686401516199112,0.20653977990150452,0.14667733013629913,0.40620264410972595,0.07191658020019531,2.3491451429435983e-05,4
0.23030084371566772,0.23889869451522827,0.1581038385629654,0.3054773211479187,0.06718849390745163,3.082192415604368e-05,2
0.155758798122406,0.0002953780349344015,2.3965983928064816e-05,1.8785836175538861e-07,0.8439149260520935,6.716027201036923e-06,0
0.038088977336883545,0.876598060131073,0.0005005455459468067,5.396027518145274e-07,0.08480428904294968,7.542033472418552e-06,1
0.00544585008174181,0.9425837397575378,0.001009221887215972,0.006647554691880941,0.0442952886223793,1.819428871385753e-05,1
0.0007209823816083372,8.790103152023221e-07,2.249105435225829e-08,0.9986003041267395,0.0006777120870538056,6.85236614117457e-08,4
0.36308327317237854,0.0018862485885620117,4.199715931463288e-06,0.00871817022562027,0.6262887716293335,1.9360819351277314e-05,3
0.0830119401216507,0.5093106627464294,0.2862105667591095,0.11369019001722336,0.007653909269720316,0.0001226782624144107,4
0.246332049369812,0.28898563981056213,0.12771329283714294,0.05825350806117058,0.27866432070732117,5.111463542561978e-05,0
0.40190497040748596,0.16928182542324066,0.10934767127037048,0.11505039781332016,0.20439322292804718,2.189207407354843e-05,4
0.2152440845966339,0.20301587879657745,0.1334305852651596,0.35434794425964355,0.09393561631441116,2.588909410405904e-05,0
0.17840774357318878,0.17547814548015594,0.1335657685995102,0.45734718441963196,0.05518294870853424,1.822039848775603e-05,1
0.18698807060718536,0.1768956184387207,0.1424013376235962,0.4419328272342682,0.05176461115479469,1.7502390619483776e-05,4
0.19334574043750763,0.17702440917491913,0.147694930434227,0.4316366910934448,0.05028097704052925,1.721985790936742e-05,1
0.11080825328826904,0.17657580971717834,0.005754170008003712,1.6521282304893248e-05,0.7067151069641113,0.00013013982970733196,0
0.29187533259391785,0.06348449736833572,0.30598321557044983,0.1253853142261505,0.2130354344844818,0.00023618698469363153,1
0.3977685570716858,0.0012928612995892763,1.138549305323977e-05,3.527086664689705e-05,0.6008875966072083,4.277678726793965e-06,3
0.7550028562545776,0.03228732943534851,0.0018863518489524722,0.0031760004349052906,0.20761869847774506,2.8718448447762057e-05,0
0.07168438285589218,0.00037804836756549776,0.0023989162873476744,0.9212045073509216,0.004329865798354149,4.328455361246597e-06,4
0.24372342228889465,0.17328959703445435,0.30763736367225647,0.1385369896888733,0.13677486777305603,3.7738733226433396e-05,0
0.15712030231952667,0.21669121086597443,0.24784652888774872,0.29417237639427185,0.0841498151421547,1.9812634491245262e-05,1
0.997666597366333,0.0018694923492148519,4.4531727326102555e-05,5.192117896513082e-06,0.0004140074015595019,2.377218635274403e-07,0
0.26179638504981995,0.1466251015663147,0.11555193364620209,0.3314693868160248,0.14449399709701538,6.319495150819421e-05,2
0.1646602749824524,0.1848497986793518,0.1363135725259781,0.4575274884700775,0.056622132658958435,2.6709794838097878e-05,4
0.16849331557750702,0.21837741136550903,0.14720691740512848,0.410363107919693,0.05553385615348816,2.5456121875322424e-05,1
0.16571132838726044,0.215026393532753,0.1494583934545517,0.4219094514846802,0.04787086695432663,2.355434298806358e-05,1
0.17103701829910278,0.21104122698307037,0.15806393325328827,0.4159450829029083,0.04389007017016411,2.269471406179946e-05,4
0.1274658739566803,0.1851077377796173,0.3766224980354309,0.1189725399017334,0.18961675465106964,0.0022145728580653667,3
0.20841574668884277,0.49417373538017273,0.0016148220747709274,2.7247949674347183e-07,0.2957693934440613,2.6085464924108237e-05,0
0.04969729483127594,0.3461470305919647,0.09934767335653305,0.18867512047290802,0.31590837240219116,0.0002245650248369202,0
0.16574779152870178,0.12182467430830002,0.19180509448051453,0.41949206590652466,0.10108460485935211,4.582053952617571e-05,2
0.9825986623764038,0.013157917186617851,9.02571773622185e-05,7.023781449788657e-07,0.00415152357891202,9.893026344798272e-07,0
0.2249554693698883,0.14066746830940247,0.1669696420431137,0.3020539879798889,0.16525661945343018,9.681003575678915e-05,2
0.14743471145629883,0.1732707917690277,0.14005312323570251,0.4841172695159912,0.05509248748421669,3.161433414788917e-05,4
0.148708313703537,0.20345166325569153,0.1421264261007309,0.45428913831710815,0.05139738693833351,2.7093694370705634e-05,1
0.15128237009048462,0.20274101197719574,0.1460210233926773,0.4553799629211426,0.04455115273594856,2.4539958758396097e-05,1
0.15987271070480347,0.20182733237743378,0.1563360095024109,0.44063040614128113,0.041310183703899384,2.343745836697053e-05,4
0.03364396095275879,0.636726438999176,0.0044433544389903545,1.3456755368679296e-05,0.32507315278053284,9.964194032363594e-05,2
0.9273647665977478,0.00926625169813633,0.054194118827581406,0.0025105210952460766,0.006634270306676626,3.0015839001862332e-05,0
0.06771194934844971,0.007397652603685856,0.6654698252677917,0.2574648857116699,0.0019420408643782139,1.3646501429320779e-05,4
0.3495854139328003,0.4780896008014679,0.0006592905847355723,1.924113576023956e-06,0.17165908217430115,4.672616341849789e-06,0
0.004667268134653568,0.9678611159324646,0.00021551673125941306,6.415450479835272e-05,0.027189474552869797,2.4016708266572095e-06,1
0.32796308398246765,0.1272163838148117,0.200156569480896,0.23130524158477783,0.11316729336977005,0.00019149601575918496,3
0.16930703818798065,0.18667617440223694,0.1474996954202652,0.4574993848800659,0.038972157984972,4.556566273095086e-05,0
0.16859553754329681,0.19511668384075165,0.12582646310329437,0.47465842962265015,0.03577003255486488,3.2786632800707594e-05,4
0.06443217396736145,0.06283503025770187,0.019528981298208237,9.787847375264391e-06,0.8531883955001831,5.722681635234039e-06,3
0.9141128659248352,0.009637081995606422,0.014322624541819096,5.19188097314327e-06,0.06191528961062431,6.981490514590405e-06,0
0.01186615414917469,0.012593789026141167,0.954730749130249,0.015227350406348705,0.005573376547545195,8.515290573996026e-06,2
0.19097241759300232,0.18921150267124176,0.23782581090927124,0.25455012917518616,0.1273576319217682,8.252545376308262e-05,2
0.13757064938545227,0.2295977920293808,0.17251747846603394,0.38953065872192383,0.07074309140443802,4.0284499846166e-05,4
0.1298726350069046,0.23400044441223145,0.169319748878479,0.4115435481071472,0.055232856422662735,3.0791394237894565e-05,0
0.13092027604579926,0.23451122641563416,0.174294114112854,0.4105929136276245,0.049653250724077225,2.8184482289361767e-05,4
0.9990442395210266,0.0006558518507517874,1.0010268169935443e-06,6.761959957657382e-05,0.0002306555979885161,6.23511425601464e-07,0
0.00048520456766709685,0.9992420673370361,2.4731261873967014e-06,0.00010074432066176087,0.00016889367543626577,6.462952342189965e-07,1
3.50975533365272e-05,0.0005141253932379186,1.1513389353012826e-08,0.9994502663612366,4.535100117664115e-07,3.7929872576114576e-08,4
2.5548757548676804e-05,7.1480894803244155e-06,1.8777944532644142e-08,0.9999673366546631,3.475208742997893e-08,1.0822971852064711e-08,4
0.00012541831529233605,0.0004977991338819265,2.68975099970703e-08,0.9993749260902405,1.7980787561100442e-06,8.452566646610649e-08,4
0.8930808305740356,0.033476170152425766,0.013386097736656666,5.20904541190248e-05,0.05999665707349777,8.200102456612512e-06,0
0.18636758625507355,0.2616376280784607,0.1547430455684662,0.22023849189281464,0.17696963250637054,4.360903039923869e-05,4
0.13777390122413635,0.2566378116607666,0.12302800267934799,0.377900630235672,0.1046426072716713,1.7064628991647623e-05,1
0.12761107087135315,0.2581805884838104,0.09283940494060516,0.42836612462997437,0.09298825263977051,1.4593349987990223e-05,1
0.12532226741313934,0.2100742757320404,0.08385823667049408,0.5052539706230164,0.07547777146100998,1.3462872630043421e-05,4
0.9965534210205078,0.002573221456259489,1.3979106370243244e-06,0.00027546306955628097,0.0005947086028754711,1.840454501689237e-06,0
0.0030058561824262142,0.9958743453025818,6.307530384219717e-06,0.00011580946011235937,0.0009961150353774428,1.5317961015171022e-06,1
4.439638723852113e-05,0.0014110489282757044,1.4503441114754878e-08,0.9985436201095581,8.549698122806149e-07,6.288686194011461e-08,4
2.366499938943889e-05,5.287515250529395e-06,1.5122553875812628e-08,0.9999710321426392,2.619899852618346e-08,9.172188342176923e-09,4
0.00011401442316127941,0.00048385612899437547,2.741563065455921e-08,0.9994001388549805,1.7949732864508405e-06,8.184733246707765e-08,4
0.8973814845085144,0.031478289514780045,0.012045681476593018,4.450352935236879e-05,0.059042301028966904,7.831694347260054e-06,0
0.14489559829235077,0.3523472845554352,0.04758194833993912,0.38169750571250916,0.07344363629817963,3.402371658012271e-05,4
0.34412872791290283,0.21728305518627167,0.02503718063235283,0.2752496898174286,0.13828572630882263,1.5469995560124516e-05,1
0.20355533063411713,0.27851244807243347,0.17774103581905365,0.2053736299276352,0.13477355241775513,4.4010175770381466e-05,4
0.13837586343288422,0.2698761224746704,0.1774570345878601,0.34242692589759827,0.07183055579662323,3.350465703988448e-05,1
0.11993148922920227,0.26220467686653137,0.17494705319404602,0.3877612054347992,0.055126167833805084,2.9483198886737227e-05,4
0.18681056797504425,0.23049330711364746,0.1415155977010727,0.40087538957595825,0.04027235507965088,3.277664291090332e-05,4
0.16903355717658997,0.2229841947555542,0.1325659155845642,0.439767986536026,0.03561621904373169,3.205769098713063e-05,2
0.9987574815750122,0.0009420818532817066,1.251610569852346e-06,7.959561480674893e-05,0.00021876617392990738,6.98804683452181e-07,0
0.0005864344420842826,0.9990320205688477,2.7833314106828766e-06,0.00014456392091233283,0.00023336854064837098,8.043523962442123e-07,1
4.3098920286865905e-05,0.0005658246227540076,1.3145811550430153e-08,0.9993906021118164,5.141287147125695e-07,4.1864968380878054e-08,4
2.3444743419531733e-05,7.384684522548923e-06,1.860684406551627e-08,0.9999691247940063,3.493017786126984e-08,1.0546295392543925e-08,4
0.00013319136633072048,0.0004963541286997497,2.6690667453976857e-08,0.9993684887886047,1.8132741388399154e-06,8.634261661200071e-08,4
0.8895856738090515,0.03498636558651924,0.014177696779370308,5.742675784858875e-05,0.06118442118167877,8.420366611971986e-06,0
0.31069043278694153,0.5478782057762146,0.0003238051722291857,3.887728598783724e-05,0.14106211066246033,6.626926733588334e-06,0
0.07648133486509323,0.8265327215194702,0.00021803104027640074,2.0021785530843772e-05,0.09674333035945892,4.525111307884799e-06,1
0.2995755672454834,0.15199828147888184,0.12969033420085907,0.2798081338405609,0.13884632289409637,8.141202124534175e-05,0
0.20698319375514984,0.177719846367836,0.12887948751449585,0.40464162826538086,0.08175059407949448,2.5313373043900356e-05,1
0.17541690170764923,0.1804960072040558,0.11975326389074326,0.46097052097320557,0.0633440688252449,1.922336741699837e-05,4
0.17819659411907196,0.17515699565410614,0.13062100112438202,0.4625626504421234,0.05344497039914131,1.772295217961073e-05,1
0.13885250687599182,0.18774208426475525,0.11779177188873291,0.5035349726676941,0.05206431448459625,1.436605271010194e-05,4
0.1350162774324417,0.19223622977733612,0.1055360659956932,0.513420045375824,0.053776588290929794,1.4836950867902488e-05,4
0.13455833494663239,0.1819424033164978,0.10402378439903259,0.5277690291404724,0.05169174075126648,1.4675671991426498e-05,4
0.1456785947084427,0.005617722403258085,2.9545424240495777e-06,5.9008771131630056e-06,0.8486934304237366,1.4144476381261484e-06,3
0.8684765696525574,0.10673854500055313,0.009386342950165272,6.64612598484382e-05,0.015320174396038055,1.1906532563443761e-05,0
0.12365922331809998,0.37675154209136963,0.0944836437702179,0.1434704214334488,0.2615783214569092,5.6846394727472216e-05,1
0.09196764975786209,0.23270292580127716,0.12062619626522064,0.49491971731185913,0.05976695567369461,1.6609745216555893e-05,4
0.11698048561811447,0.23899933695793152,0.12397263944149017,0.4361986517906189,0.08383316546678543,1.5672852896386757e-05,2
0.02530496008694172,0.031567737460136414,0.00018592823471408337,0.9189346432685852,0.02400423400104046,2.4290695819217945e-06,4
0.3639485836029053,0.18221306800842285,0.11491692066192627,0.25599661469459534,0.08283752202987671,8.728623652132228e-05,0
0.2146083116531372,0.1893802285194397,0.11600004881620407,0.4423183500766754,0.03766338527202606,2.96353882731637e-05,1
0.19205021858215332,0.1747671216726303,0.11182795464992523,0.488798588514328,0.03253323212265968,2.2887514205649495e-05,0
0.013651138171553612,0.8562142252922058,0.0006269473815336823,0.11520162224769592,0.014302784577012062,3.2662135254213354e-06,1
